jmflores@uco.es,10/5/2024,,,,
Periodo Inicial :,  01/01/2023,Periodo Final:,  31/12/2023,,
,,,,,
Curvas de Carga - Horaria de energ¡a reactiva -,,,,,
,,,,,
,,,,,
días01/01/2023,,,,,
Horas,0,Consumos:,212,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,211,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,224,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,212,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,212,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,224,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,212,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,197,Calidad:,No disponible
Horas,8,Consumos:,208,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,219,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,222,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,203,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,205,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,208,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,207,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,199,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,188,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,210,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,207,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,204,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,215,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,213,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,216,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,225,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días02/01/2023,,,,,
Horas,0,Consumos:,217,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,216,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,216,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,213,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,222,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,212,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,215,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,221,Calidad:,No disponible
Horas,8,Consumos:,-216,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,-209,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,-227,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,-199,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,-188,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,-205,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,-198,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,-201,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,-211,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,-197,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,-205,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,-216,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,-203,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,-201,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,-212,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,-204,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días03/01/2023,,,,,
Horas,0,Consumos:,208,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,216,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,205,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,222,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,224,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,204,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,200,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,189,Calidad:,No disponible
Horas,8,Consumos:,-194,Calidad:,Calculada a partir de la curva cuarto-horaria
